DISTRIBUTOR_SENDER_ID;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME;DISTRIBUTOR_ORDER_TAKING_BRANCH_ID;DISTRIBUTOR_SHIP_DATE;DISTRIBUTOR_INVOICE_DATE;DISTRIBUTOR_INVOICE_NUMBER;DISTRIBUTOR_INVOICE_LINE_ITEM;BILL_TO_CUSTOMER_DUNS_NUMBER;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER;BILL_TO_CUSTOMER_NAME;BILL_TO_CUSTOMER_BILLING_ADDRESS1;BILL_TO_CUSTOMER_BILLING_ADDRESS2;BILL_TO_CUSTOMER_CITY;BILL_TO_CUSTOMER_STATE;BILL_TO_CUSTOMER_ZIP;BILL_TO_CUSTOMER_COUNTRY;SHIP_TO_CUSTOMER_DUNS_NUMBER;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER;SHIP_TO_CUSTOMER_CUSTOMER_NAME;SHIP_TO_CUSTOMER_ADDRESS1;SHIP_TO_CUSTOMER_ADDRESS2;SHIP_TO_CUSTOMER_CITY;SHIP_TO_CUSTOMER_STATE;SHIP_TO_CUSTOMER_ZIP;SHIP_TO_CUSTOMER_COUNTRY;VENDOR_ITEM_NUMBER;VENDOR_ITEM_OPTIONS;ITEM_DESCRIPTION;PRODUCT_FAMILY;QUANTITY;QUANTITY_UNIT_OF_MEASURE;UNIT_REPLENISHMENT_COST;EXTENDED_REPLENISHMENT_COST;UNIT_COST;EXTENDED_COST_OF_GOODS_SOLD;COST_UNIT_OF_MEASURE;CURRENCY_CODE;REBATE_NUMBER;;;;;
Tea & Trade Ltd.;0;34;;2024-08-13;4326d0887370836bb7c981d2ff58f6c4;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1051-6AA60-0AA0;0;0;0;2;0;0;0;2.13;4.26;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2023-12-11;4344bd6b757362a2a9c562f54eb301f6;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1200-6KB10-1AA0;0;0;0;40;0;0;0;17.55;702;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-24;43672feb41a5dd825a0dd7530071de01;1;0;0;BILL_TO_CUSTOMER_NAME 056;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 055;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 056;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 055;GB;5ST3750;0;0;0;10;0;0;0;1.04;10.4;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-03;43709ad146754a649398c5621546fac2;1;0;0;BILL_TO_CUSTOMER_NAME 053;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 039;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 053;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 039;GB;3RV2901-1E;0;0;0;4;0;0;0;4.89;19.56;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-01;437fef600a86eb852c1bf6db24f4f9b3;1;0;0;BILL_TO_CUSTOMER_NAME 010;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 009;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 010;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 009;GB;5SY4310-7;0;0;0;2;0;0;0;43.74;87.48;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-13;4383d4491e40fa29f600a1fdff2d82f5;1;0;0;BILL_TO_CUSTOMER_NAME 028;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 032;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 028;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 032;GB;5SY4420-7;0;0;0;1;0;0;0;70.3;70.3;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-25;43acdb320617b892774a8c81ea8ec253;1;0;0;BILL_TO_CUSTOMER_NAME 019;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 014;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 019;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 014;GB;3SU1550-0AA10-0AA0;0;0;0;16;0;0;0;1.62;25.92;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-03-14;43b26a7d4f3ffd1470de8eeadd642353;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1051-0AB60-0AA0;0;0;0;5;0;0;0;3.55;17.75;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-03-14;43b26a7d4f3ffd1470de8eeadd642353;2;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1051-0AB60-0AA0;0;0;0;20;0;0;0;3.55;71;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-03-14;43b26a7d4f3ffd1470de8eeadd642353;3;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1051-0AB60-0AA0;0;0;0;3;0;0;0;3.55;10.65;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-04;43b7eba98d5044c9f3d217b852911c34;1;0;0;BILL_TO_CUSTOMER_NAME 048;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 010;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 048;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 010;GB;3LD2164-0TB51;0;0;0;6;0;0;0;25.22;151.32;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-03-01;43ca2a33f3137738fe8175e973b317d2;1;0;0;BILL_TO_CUSTOMER_NAME 047;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 006;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 047;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 006;GB;3RH2911-1HA22;0;0;0;2;0;0;0;6.35;12.7;0;GBP;0;;;;;
Tea & Trade Ltd.;0;2;;2023-10-04;441c60ec21a2c10cfd383f6a32c670b4;1;0;0;BILL_TO_CUSTOMER_NAME 025;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 042;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 025;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 042;GB;5SV33126;0;0;0;1;0;0;0;86.57;86.57;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-22;44358c2acfaa6dd79421937774d19e50;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1400-1AA10-3BA0;0;0;0;20;0;0;0;2.39;47.8;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-06-06;44632176d21dce52400170abcda19e2e;1;0;0;BILL_TO_CUSTOMER_NAME 003;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 027;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 003;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 027;GB;3RV2901-1E;0;0;0;1;0;0;0;4.89;4.89;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-05;4469b1007e5b166142a37cb07ebcad29;1;0;0;BILL_TO_CUSTOMER_NAME 053;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 039;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 053;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 039;GB;3SU1401-1BB50-1AA0;0;0;0;1;0;0;0;3.74;3.74;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-05;4469b1007e5b166142a37cb07ebcad29;2;0;0;BILL_TO_CUSTOMER_NAME 053;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 039;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 053;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 039;GB;3SU1401-1BB50-1AA0;0;0;0;1;0;0;0;3.74;3.74;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-27;44807aee43a8d9fc02f37710d4a81e39;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1400-1AA10-3BA0;0;0;0;20;0;0;0;2.39;47.8;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-22;44893eff6939f5256dd5af3bc757a58a;1;0;0;BILL_TO_CUSTOMER_NAME 027;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 020;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 027;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 020;GB;3SU1802-0AA00-0AB1;0;0;0;2;0;0;0;7.17;14.34;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-13;44d144abf849a9abbc9fedaf6200911d;1;0;0;BILL_TO_CUSTOMER_NAME 028;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 032;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 028;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 032;GB;5SY4202-7;0;0;0;1;0;0;0;35.89;35.89;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-15;44e6196d0383f893fa3e59102a6274ce;1;0;0;BILL_TO_CUSTOMER_NAME 020;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 043;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 020;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 043;GB;5SY4116-7;0;0;0;6;0;0;0;10.23;61.38;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-15;44e6196d0383f893fa3e59102a6274ce;2;0;0;BILL_TO_CUSTOMER_NAME 020;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 043;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 020;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 043;GB;5SY4116-7;0;0;0;1;0;0;0;10.23;10.23;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-03-19;44f580cfa0bf161819471050ddd05afc;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1400-1AA10-3BA0;0;0;0;30;0;0;0;2.38;71.4;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-03-19;44f580cfa0bf161819471050ddd05afc;2;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU1400-1AA10-3BA0;0;0;0;30;0;0;0;2.38;71.4;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2024-01-18;451369f5bdc81a2ec299bfea5d0c8de9;1;0;0;BILL_TO_CUSTOMER_NAME 011;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 013;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 011;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 013;GB;3SU1801-0NA00-2AA2;0;0;0;1;0;0;0;24.19;24.19;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-09;451e07f790b108fbfa50aa97ab47271c;1;0;0;BILL_TO_CUSTOMER_NAME 042;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 046;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 042;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 046;GB;3SU1400-2AA10-1BA0;0;0;0;3;0;0;0;2.84;8.52;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-19;452d8503bd15fb7764c8becf15a20acb;1;0;0;BILL_TO_CUSTOMER_NAME 052;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 052;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 052;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 052;GB;5SY4332-7;0;0;0;1;0;0;0;43.74;43.74;0;GBP;0;;;;;
Tea & Trade Ltd.;0;2;;2023-10-26;458e9f18a41a259fc497256c98b5628f;1;0;0;BILL_TO_CUSTOMER_NAME 003;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 027;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 003;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 027;GB;3SU10516AA300AA0;0;0;0;2;0;0;0;2.1;4.2;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-08-13;45be9814be0f7abe8bb0d0920cb19046;1;0;0;BILL_TO_CUSTOMER_NAME 028;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 032;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 028;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 032;GB;6AV2123-2MA03-0AX0;0;0;0;1;0;0;0;1920;1920;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-06-18;45beca1093e73dc05a84029ac40a562c;1;0;0;BILL_TO_CUSTOMER_NAME 027;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 020;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 027;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 020;GB;3SU1400-2AA10-1BA0;0;0;0;2;0;0;0;2.84;5.68;0;GBP;0;;;;;
Tea & Trade Ltd.;0;2;;2023-10-26;45bf6369fa639e7176fa8a58ff6b4463;1;0;0;BILL_TO_CUSTOMER_NAME 003;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 027;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 003;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 027;GB;3SU10500AB300AA0;0;0;0;2;0;0;0;2.9;5.8;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-16;45bfaf3b1f72fa196868caf43baee7d3;1;0;0;BILL_TO_CUSTOMER_NAME 040;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 004;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 040;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 004;GB;3RT2017-1BB42;0;0;0;1;0;0;0;22.27;22.27;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-06-19;45d8759215117efd9041b17bc9080576;1;0;0;BILL_TO_CUSTOMER_NAME 053;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 039;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 053;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 039;GB;3RT2017-1BB41;0;0;0;3;0;0;0;22.27;66.81;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-08;45da7992ed31bcf9f1bf996306cb20e9;1;0;0;BILL_TO_CUSTOMER_NAME 027;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 020;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 027;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 020;GB;3SU1051-6AA50-0AA0;0;0;0;2;0;0;0;2.13;4.26;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-01;460cbd7b8c73c499bd1c0377e6accd60;1;0;0;BILL_TO_CUSTOMER_NAME 019;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 014;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 019;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 014;GB;3SU1051-6AA20-0AA0;0;0;0;11;0;0;0;2.13;23.43;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-26;46158d3844d49ce9dfa3cb68e424b047;1;0;0;BILL_TO_CUSTOMER_NAME 020;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 043;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 020;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 043;GB;3SU1400-1AA10-1BA0;0;0;0;1;0;0;0;2.33;2.33;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2023-11-03;4637081a8fde3a89a75cb2d84a66107f;1;0;0;BILL_TO_CUSTOMER_NAME 009;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 022;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 009;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 022;GB;3SU1550-0AA10-0AA0;0;0;0;1;0;0;0;1.59;1.59;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-03-12;463ecacb5adc0e31d69e981489868749;1;0;0;BILL_TO_CUSTOMER_NAME 032;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 009;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 032;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 009;GB;3SU1400-1AA10-1CA0;0;0;0;5;0;0;0;2.31;11.55;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-23;466dfdcfdfeff3734fff035b72f294a1;1;0;0;BILL_TO_CUSTOMER_NAME 053;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 039;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 053;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 039;GB;3SU1051-0AB40-0AA0;0;0;0;2;0;0;0;3.55;7.1;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-05-01;46a326f5e95649e1ab349e2f4455d7ac;1;0;0;BILL_TO_CUSTOMER_NAME 029;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 030;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 029;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 030;GB;3SU1401-1BF60-1AA0;0;0;0;4;0;0;0;6.28;25.12;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-06-06;46b99d89f981fa2ffa8f01399cc3b750;1;0;0;BILL_TO_CUSTOMER_NAME 015;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 028;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 015;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 028;GB;3RT2916-1CD00;0;0;0;1;0;0;0;3.86;3.86;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2024-01-12;46c6b7f8ae85ee0c4d1fe2519ee0e7b3;1;0;0;BILL_TO_CUSTOMER_NAME 018;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 008;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 018;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 008;GB;3SU1050-0AB40-0AA0;0;0;0;2;0;0;0;2.95;5.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-06-06;46ef3c31eeaea08f4128d60eb3b42ff7;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;1PC1423-2BC69-0AC4-Z-B02+M2Y+Y99;0;0;0;5;0;0;0;19.18;95.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-22;4701fb3179afda9872202d6c155ebaad;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU12006KF101AA0;0;0;0;20;0;0;0;17.55;351;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2024-01-30;473308d8f4732d2b2488bb7a9f1c60b6;1;0;0;BILL_TO_CUSTOMER_NAME 050;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 007;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 050;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 007;GB;3SU1052-2BF60-0AA0;0;0;0;6;0;0;0;5.45;32.7;0;GBP;0;;;;;
Tea & Trade Ltd.;0;2;;2023-10-19;4734c1649ab991d71ad57a73424c3e46;1;0;0;BILL_TO_CUSTOMER_NAME 050;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 007;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 050;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 007;GB;3SU14001AA101BA0;0;0;0;1;0;0;0;2.29;2.29;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-10;473859e4035bb80fe09e95f17bd8656d;1;0;0;BILL_TO_CUSTOMER_NAME 030;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 033;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 030;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 033;GB;3SU12006KF101AA0;0;0;0;40;0;0;0;17.55;702;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2023-11-17;473fbfa17bac5f3d8cf2a3cff9c842ed;1;0;0;BILL_TO_CUSTOMER_NAME 010;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 009;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 010;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 009;GB;5SY4316-7;0;0;0;3;0;0;0;42.96;128.88;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2023-11-17;473fbfa17bac5f3d8cf2a3cff9c842ed;2;0;0;BILL_TO_CUSTOMER_NAME 010;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 009;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 010;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 009;GB;5SY4316-7;0;0;0;3;0;0;0;42.96;128.88;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2024-01-10;4750d332f7de04e16d2610546919041a;1;0;0;BILL_TO_CUSTOMER_NAME 004;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 019;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 004;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 019;GB;3RT2016-1AP01;0;0;0;1;0;0;0;15.68;15.68;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-04-09;4759d423bd2738e4309cf36b0ac0ce6c;1;0;0;BILL_TO_CUSTOMER_NAME 019;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 014;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 019;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 014;GB;3SU1052-2BL60-0AA0;0;0;0;6;0;0;0;5.45;32.7;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-02-14;47b43d899f934be8e4b24b2e65bb5820;1;0;0;BILL_TO_CUSTOMER_NAME 005;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 003;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 005;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 003;GB;3SU1050-1HB20-0AA0;0;0;0;1;0;0;0;10.51;10.51;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-09-12;47b6959afeb356fc59b7dff1cbff1dde;1;0;0;BILL_TO_CUSTOMER_NAME 029;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 030;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 029;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 030;GB;3SU12006KF101AA0;0;0;0;1;0;0;0;17.55;17.55;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-07-10;47b95b7509c6231dd33c4dd2e248b48d;1;0;0;BILL_TO_CUSTOMER_NAME 029;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 030;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 029;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 030;GB;3SU19000KH800AA0;0;0;0;2;0;0;0;4.04;8.08;0;GBP;0;;;;;
Tea & Trade Ltd.;0;34;;2024-06-14;47be1a950113fddb74ef35cfade4c63f;1;0;0;BILL_TO_CUSTOMER_NAME 053;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 039;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 053;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 039;GB;3RT2016-1BB41;0;0;0;3;0;0;0;18.3;54.9;0;GBP;0;;;;;
Tea & Trade Ltd.;0;22;;2024-01-05;47bf0d3593e9698bd217bbb4cd518269;1;0;0;BILL_TO_CUSTOMER_NAME 056;0;0;0;0;BILL_TO_CUSTOMER_ZIP: ID 055;GB;0;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 056;0;0;0;0;SHIP_TO_CUSTOMER_ZIP: ID 055;GB;3SU1051-1AA50-0AA0;0;0;0;1;0;0;0;10.88;10.88;0;GBP;0;;;;;
